,apps,link,name,ranking
20,"['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], None, [], ['shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], None, None, ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify']",https://gemmojo.com,gemmojo,"49,796"
21,"['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], None, [], ['shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], None, None, ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify']",https://camerareadycosmetics.com,camerareadycosmetics,"54,189"
22,"['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], None, [], ['shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], None, None, ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify']",https://blackriflecoffee.com,blackriflecoffee,"56,025"
23,"['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], None, [], ['shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], None, None, ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify']",https://ingeniamuebles.com.mx,ingeniamuebles,"56,134"
24,"['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], None, [], ['shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], None, None, ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify']",https://lagarconne.com,lagarconne,"58,841"
25,"['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], None, [], ['shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], None, None, ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify']",https://mahiya.com.au,mahiya,"60,896"
26,"['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], None, [], ['shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], None, None, ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify']",https://yeezysupply.com,yeezysupply,"62,431"
27,"['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], None, [], ['shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], None, None, ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify']",https://octobersveryown.com,octobersveryown,"63,407"
28,"['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], None, [], ['shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], None, None, ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify']",https://allbirds.com,allbirds,"65,050"
29,"['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], None, [], ['shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], None, None, ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify']",https://hawkersmexico.com,hawkersmexico,"66,694"
30,"['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], None, [], ['shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], None, None, ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify']",https://sisterjane.com,sisterjane,"67,652"
31,"['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], None, [], ['shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], None, None, ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify']",https://chubbiesshorts.com,chubbiesshorts,"70,530"
32,"['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], None, [], ['shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], None, None, ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify']",https://geekbuds.com,geekbuds,"71,633"
33,"['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], None, [], ['shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], None, None, ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify']",https://ebarza.com,ebarza,"75,536"
34,"['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], None, [], ['shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], None, None, ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify']",https://vapes.com,vapes,"76,332"
35,"['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], None, [], ['shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], None, None, ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify']",https://brands4all.com.gr,brands4all,"77,866"
36,"['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], None, [], ['shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], None, None, ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify']",https://vanityplanet.com,vanityplanet,"78,684"
37,"['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], None, [], ['shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], None, None, ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify']",https://fearofgod.com,fearofgod,"78,767"
38,"['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], None, [], ['shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], None, None, ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify']",https://valfre.com,valfre,"83,419"
